field,has_ref,has_extractor,strict,soft,levenshtein
title,1,1,0.0,0.964,0.964
overline,0,0,0.0,0.0,0.0
subtitle,0,0,0.0,0.0,0.0
abstract,1,0,0.0,0.0,0.0
language,1,1,0.0,0.0,0.0
date,1,0,0.0,0.0,0.0
issue_number,1,0,0.0,0.0,0.0
volume,1,0,0.0,0.0,0.0
acknowledgements,1,0,0.0,0.0,0.0
authors,1,1,0.0,0.0,0.0
editorial_team,1,0,0.0,0.0,0.0
body,1,1,0.0,0.0,0.0
tables,1,0,0.0,0.0,0.0
figures,1,0,0.0,0.0,0.0
keywords,1,1,1.0,1.222,1.222
themes,0,0,0.0,0.0,0.0
biographical_notes,0,0,0.0,0.0,0.0
id,1,1,0.5,0.5,0.5
pagination,1,0,0.0,0.0,0.0
rights,1,0,0.0,0.0,0.0
bibliographies,1,1,0.528,0.755,0.755
