field,has_ref,has_extractor,strict,soft,levenshtein
title,1,1,0.0,0.656,0.656
overline,0,0,0.0,0.0,0.0
subtitle,0,0,0.0,0.0,0.0
abstract,1,1,0.0,0.998,0.998
language,1,1,1.0,1.0,1.0
date,1,0,0.0,0.0,0.0
issue_number,1,0,0.0,0.0,0.0
volume,1,0,0.0,0.0,0.0
acknowledgements,1,0,0.0,0.0,0.0
authors,1,1,0.0,0.5,0.5
editorial_team,1,0,0.0,0.0,0.0
body,1,1,0.0,0.0,0.0
tables,0,0,0.0,0.0,0.0
figures,1,0,0.0,0.0,0.0
keywords,1,1,0.842,0.842,0.842
themes,0,0,0.0,0.0,0.0
biographical_notes,0,0,0.0,0.0,0.0
id,1,1,0.5,0.5,0.5
pagination,1,0,0.0,0.0,0.0
rights,1,0,0.0,0.0,0.0
bibliographies,1,1,0.75,0.958,0.958
